PatientID,Model,QuestionType,Verdict
701,Anonymized_gpt-4o,PQ,False
701,Anonymized_NER,CQ,False
701,Anonymized_NER,PQ,True
701,Anonymized_NER,PQ,True
701,Anonymized_gpt-3.5-turbo,PQ,False
701,Anonymized_gpt-4o,PQ,False
701,Anonymized_gpt-4o,PQ,False
701,Anonymized_NER,CQ,True
701,Anonymized_gpt-3.5-turbo,CQ,True
701,Anonymized_NER,PQ,False
701,Anonymized_gpt-4o,PQ,False
701,Anonymized_NER,PQ,True
701,Anonymized_DeepSeek-V4-Pro,CQ,True
701,Anonymized_gpt-4o,CQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_NER,PQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_gpt-4o,CQ,True
701,Anonymized_DeepSeek-V4-Pro,CQ,False
701,Anonymized_NER,CQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_DeepSeek-V4-Pro,CQ,True
701,Anonymized_DeepSeek-V4-Pro,CQ,False
701,Anonymized_DeepSeek-V4-Pro,CQ,False
701,Anonymized_NER,CQ,False
701,Anonymized_DeepSeek-V4-Pro,CQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_NER,CQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_NER,CQ,True
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
701,Anonymized_gpt-4o,CQ,False
701,Anonymized_NER,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
701,Anonymized_NER,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_NER,CQ,True
701,Anonymized_NER,CQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_DeepSeek-V4-Pro,CQ,False
701,Anonymized_DeepSeek-V4-Pro,CQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_NER,PQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_DeepSeek-V4-Pro,CQ,True
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,True
701,Anonymized_DeepSeek-V4-Pro,CQ,True
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,True
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,True
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,True
701,Anonymized_Llama-4-Maverick_fewshot,CQ,True
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick_fewshot,PQ,True
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_DeepSeek-V4-Pro,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,True
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,True
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,True
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,True
701,Anonymized_Llama-4-Maverick_fewshot,CQ,True
701,Anonymized_Llama-4-Maverick_fewshot,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,CQ,False
701,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_gpt-3.5-turbo,PQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_gpt-3.5-turbo,CQ,True
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-3.5-turbo,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
733,Anonymized_gpt-3.5-turbo,PQ,True
733,Anonymized_gpt-4o,CQ,False
733,Anonymized_gpt-3.5-turbo,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,True
701,Anonymized_Llama-4-Maverick_synthetic,CQ,True
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_gpt-4o,CQ,False
701,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_gpt-3.5-turbo,CQ,False
733,Anonymized_gpt-3.5-turbo,CQ,True
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-4o,CQ,False
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_gpt-4o,CQ,True
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_gpt-4o,CQ,False
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_gpt-4o,PQ,True
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
733,Anonymized_gpt-3.5-turbo,CQ,False
733,Anonymized_gpt-4o,CQ,True
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_NER,PQ,True
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-4o,CQ,True
733,Anonymized_gpt-3.5-turbo,CQ,True
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_gpt-4o,PQ,True
733,Anonymized_NER,CQ,True
733,Anonymized_NER,CQ,False
733,Anonymized_NER,CQ,False
733,Anonymized_gpt-4o,CQ,True
733,Anonymized_gpt-4o,CQ,True
733,Anonymized_NER,PQ,False
733,Anonymized_NER,PQ,False
733,Anonymized_gpt-3.5-turbo,CQ,True
733,Anonymized_NER,PQ,False
733,Anonymized_gpt-4o,CQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,False
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_NER,CQ,True
733,Anonymized_gpt-3.5-turbo,PQ,True
733,Anonymized_NER,CQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,False
733,Anonymized_NER,PQ,True
733,Anonymized_DeepSeek-V4-Pro,CQ,True
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,True
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_NER,PQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,False
733,Anonymized_gpt-4o,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_NER,PQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_gpt-3.5-turbo,CQ,True
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
733,Anonymized_NER,CQ,False
733,Anonymized_NER,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
733,Anonymized_NER,PQ,True
733,Anonymized_NER,PQ,False
733,Anonymized_NER,CQ,True
733,Anonymized_NER,CQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,True
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,True
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_NER,CQ,True
733,Anonymized_NER,PQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,True
733,Anonymized_Llama-4-Maverick_fewshot,PQ,True
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,True
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_gpt-3.5-turbo,CQ,True
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
701,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,True
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,True
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,True
733,Anonymized_Llama-4-Maverick_synthetic,CQ,True
779,Anonymized_gpt-3.5-turbo,CQ,True
779,Anonymized_gpt-3.5-turbo,CQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,True
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-3.5-turbo,CQ,False
733,Anonymized_DeepSeek-V4-Pro,CQ,True
779,Anonymized_gpt-3.5-turbo,CQ,False
733,Anonymized_Llama-4-Maverick_fewshot,CQ,True
779,Anonymized_gpt-3.5-turbo,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,PQ,True
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-3.5-turbo,CQ,False
733,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_gpt-4o,CQ,False
733,Anonymized_DeepSeek-V4-Pro,PQ,True
779,Anonymized_gpt-4o,PQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,True
779,Anonymized_gpt-3.5-turbo,CQ,False
779,Anonymized_gpt-4o,CQ,True
779,Anonymized_NER,CQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_gpt-3.5-turbo,CQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_gpt-3.5-turbo,CQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_NER,CQ,False
733,Anonymized_Llama-4-Maverick_synthetic,CQ,True
779,Anonymized_gpt-4o,CQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_NER,CQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_NER,CQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_NER,CQ,False
779,Anonymized_gpt-4o,CQ,True
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,True
779,Anonymized_NER,CQ,True
779,Anonymized_NER,PQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_NER,CQ,False
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
779,Anonymized_gpt-4o,PQ,False
779,Anonymized_NER,CQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,True
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_gpt-3.5-turbo,CQ,True
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_gpt-3.5-turbo,CQ,True
779,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_DeepSeek-V4-Pro,CQ,True
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_NER,CQ,True
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,True
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
779,Anonymized_NER,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_NER,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_DeepSeek-V4-Pro,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_gpt-3.5-turbo,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,True
790,Anonymized_gpt-3.5-turbo,PQ,False
790,Anonymized_gpt-3.5-turbo,CQ,False
790,Anonymized_gpt-3.5-turbo,CQ,True
790,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
790,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,CQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
790,Anonymized_gpt-3.5-turbo,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,CQ,True
790,Anonymized_gpt-3.5-turbo,CQ,False
790,Anonymized_gpt-3.5-turbo,CQ,False
779,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_gpt-3.5-turbo,PQ,False
790,Anonymized_gpt-4o,CQ,True
790,Anonymized_gpt-4o,CQ,True
790,Anonymized_gpt-3.5-turbo,CQ,False
790,Anonymized_gpt-4o,CQ,True
790,Anonymized_gpt-3.5-turbo,PQ,False
790,Anonymized_gpt-4o,PQ,True
790,Anonymized_gpt-3.5-turbo,CQ,False
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_gpt-4o,PQ,False
779,Anonymized_NER,PQ,False
790,Anonymized_gpt-3.5-turbo,CQ,True
790,Anonymized_gpt-4o,CQ,False
790,Anonymized_gpt-3.5-turbo,CQ,True
790,Anonymized_gpt-4o,CQ,False
790,Anonymized_NER,PQ,False
790,Anonymized_gpt-3.5-turbo,PQ,False
790,Anonymized_gpt-4o,PQ,False
779,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_NER,PQ,False
779,Anonymized_Llama-4-Maverick_synthetic,PQ,False
790,Anonymized_NER,PQ,False
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_NER,PQ,False
790,Anonymized_NER,CQ,False
790,Anonymized_NER,CQ,True
790,Anonymized_gpt-4o,CQ,False
790,Anonymized_NER,CQ,True
790,Anonymized_NER,CQ,True
790,Anonymized_NER,CQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_NER,CQ,True
790,Anonymized_NER,CQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_gpt-3.5-turbo,PQ,True
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,True
790,Anonymized_gpt-4o,PQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,False
790,Anonymized_NER,CQ,False
790,Anonymized_gpt-4o,CQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,True
790,Anonymized_gpt-4o,CQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_gpt-3.5-turbo,CQ,True
790,Anonymized_NER,PQ,True
790,Anonymized_DeepSeek-V4-Pro,PQ,True
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_gpt-3.5-turbo,PQ,False
790,Anonymized_gpt-3.5-turbo,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_gpt-4o,CQ,True
790,Anonymized_NER,PQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,True
790,Anonymized_DeepSeek-V4-Pro,CQ,False
790,Anonymized_NER,PQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
790,Anonymized_NER,CQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_NER,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,True
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
790,Anonymized_NER,PQ,True
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,PQ,True
790,Anonymized_Llama-4-Maverick_fewshot,CQ,True
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
790,Anonymized_Llama-4-Maverick_fewshot,CQ,False
790,Anonymized_Llama-4-Maverick_fewshot,CQ,True
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
790,Anonymized_Llama-4-Maverick_fewshot,CQ,True
790,Anonymized_Llama-4-Maverick_synthetic,PQ,True
790,Anonymized_Llama-4-Maverick_fewshot,PQ,True
790,Anonymized_Llama-4-Maverick_fewshot,CQ,True
790,Anonymized_NER,CQ,True
790,Anonymized_Llama-4-Maverick_synthetic,PQ,False
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
790,Anonymized_Llama-4-Maverick_fewshot,CQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,True
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,CQ,False
790,Anonymized_Llama-4-Maverick_synthetic,PQ,False
790,Anonymized_Llama-4-Maverick_synthetic,CQ,False
790,Anonymized_DeepSeek-V4-Pro,CQ,True
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
790,Anonymized_DeepSeek-V4-Pro,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,CQ,True
790,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
790,Anonymized_gpt-4o,CQ,True
790,Anonymized_Llama-4-Maverick_synthetic,PQ,True
790,Anonymized_Llama-4-Maverick_synthetic,CQ,False
790,Anonymized_NER,PQ,True
790,Anonymized_Llama-4-Maverick_synthetic,PQ,False
790,Anonymized_Llama-4-Maverick_fewshot,PQ,False
